"nomeZTor","nomeZTdest","flowOD","flowDO","FE","COD_ORIGEM","COD_DESTINO"
"Nova America","Colegio 1",250.74,0,20,4551911,4553203
"Cocota","Colegio 1",810.18,0,40,4551911,4552507
"Morro do Alemao","Colegio 1",329.26,0,20,4551911,4553501
"Vista Alegre","Colegio 1",483.83,0,40,4551911,4551908
"Madureira","Colegio 1",342.03,0,20,4551911,4552012
"Aerop.S.Dumont","Colegio 1",474.02,0,40,4551911,4550705
"CEASA","Colegio 1",458.17,0,15,4551911,4551909
"Rocha Miranda 2","Colegio 1",534.77,0,20,4551911,4552008
"Colegio 2","Colegio 1",456.5,0,20,4551911,4551912
"Hipica","Colegio 1",369.1,0,40,4551911,4551108
"CEASA","Colegio 1",1649.58,0,20,4551911,4551909
"Colegio 2","Colegio 1",857.57,0,15,4551911,4551912
"Siqueira Campos","Colegio 1",151.5,0,40,4551911,4551003
"Colegio 2","Colegio 1",739.13,0,10,4551911,4551912
"Iraja 2","Colegio 1",2440.06,0,20,4551911,4551905
"Colegio 1","Colegio 1",396.93,0,40,4551911,4551911
"Magno","Colegio 1",321.11,0,20,4551911,4552013
"CEASA","Colegio 1",1129.46,0,40,4551911,4551909
"Praca Maua","Colegio 1",289.89,0,40,4551911,4550605
"Praia de Botafogo","Colegio 1",1033.68,0,40,4551911,4550914
"Padre Roser","Colegio 1",705.84,0,20,4551911,4551907
"1o. de marco","Colegio 1",320.07,0,15,4551911,4550704
"Rua Bela","Colegio 1",278.25,0,20,4551911,4551203
"Colegio 1","Colegio 1",536.1,0,10,4551911,4551911
"Cascadura 1","Colegio 1",433.36,0,20,4551911,4552017
"CEASA","Colegio 1",432.47,0,10,4551911,4551909
"Colegio 1","Colegio 1",647.06,0,15,4551911,4551911
"Praca Cisplatina","Colegio 1",545.89,0,20,4551911,4551906
"Colegio 1","Colegio 1",647.06,0,2,4551911,4551911
"Av. Chile","Colegio 1",735.96,0,20,4551911,4550708
"Colegio 1","Colegio 1",456.5,0,20,4551911,4551911
"Bonsucesso 1","Colegio 1",2042.94,0,20,4551911,4551503
"Praca Cisplatina","Colegio 1",561.23,0,10,4551911,4551906
"Tindiba","Colegio 1",328.52,0,20,4551911,4552116
"Iraja 2","Colegio 2",473.2,0,40,4551912,4551905
"Vaz Lobo","Colegio 2",195.86,0,15,4551912,4552014
"Colegio 2","Colegio 2",276.56,0,10,4551912,4551912
"Muda","Colegio 2",182.09,0,15,4551912,4551306
"Bonsucesso 2","Colegio 2",473.49,0,40,4551912,4551504
"Vista Alegre","Colegio 2",473.49,0,40,4551912,4551908
"Cordovil 2","Colegio 2",103.91,0,40,4551912,4551611
"Magno","Colegio 2",1126.12,0,40,4551912,4552013
"Rocha Miranda 2","Colegio 2",353.38,0,2,4551912,4552008
"Saens Pena","Colegio 2",1156.03,0,40,4551912,4551305
"Praca Cisplatina","Colegio 2",236.36,0,15,4551912,4551906
"Magno","Colegio 2",512.52,0,20,4551912,4552013
"Hosp.Universitario","Colegio 2",272.25,0,20,4551912,4552502
"Joquei","Colegio 2",505.78,0,40,4551912,4551110
"Andarai 1","Colegio 2",129.75,0,20,4551912,4551408
"Rocha Miranda 2","Colegio 2",298.95,0,10,4551912,4552008
"CEASA","Colegio 2",204.36,0,40,4551912,4551909
"Iraja - Dutra","Colegio 2",186.19,0,20,4551912,4551910
"Meier 2","Colegio 2",123.11,0,40,4551912,4551715
"Viuva Claudio","Colegio 2",1711.73,0,20,4551912,4551706
"Colegio 2","Colegio 2",182.45,0,0,4551912,4551912
"Praia de Botafogo","Colegio 2",266.75,0,20,4551912,4550914
"Rocha Miranda 2","Colegio 2",376.08,0,20,4551912,4552008
"Praia Formosa","Colegio 2",186.73,0,20,4551912,4551204
"Alm. Barroso","Colegio 2",227.52,0,40,4551912,4550706
"1o. de marco","Colegio 2",924.42,0,20,4551912,4550704
"Magno","Colegio 2",263.3,0,15,4551912,4552013
"Rocha Miranda 2","Colegio 2",245.41,0,40,4551912,4552008
"Penha Circular 3","Colegio 2",527.07,0,40,4551912,4551606
"Cruz Vermelha","Colegio 2",530.89,0,40,4551912,4550709
"Magno","Colegio 2",292.64,0,10,4551912,4552013
"Colegio 2","Colegio 2",1510.45,0,40,4551912,4551912
"Vicente de Carvalho","Colegio 2",236.84,0,20,4551912,4551901
"Praca Cisplatina","Colegio 2",306.2,0,20,4551912,4551906
"Acari 1","Colegio 2",193.36,0,40,4551912,4553002
"Colegio 2","Colegio 2",1856.06,0,2,4551912,4551912
"Padre Roser","Colegio 2",581.92,0,20,4551912,4551907
"Iraja - Dutra","Colegio 2",521.59,0,40,4551912,4551910
"Rocha Miranda 1","Colegio 2",247.47,0,15,4551912,4552007
"Colegio 2","Colegio 2",3728.94,0,20,4551912,4551912
"Mal.Floriano","Colegio 2",421.85,0,40,4551912,4550702
"CEASA","Colegio 2",206.06,0,2,4551912,4551909
"Santissimo","Colegio 2",168.82,0,20,4551912,4552312
"Colegio 1","Colegio 2",282.67,0,10,4551912,4551911
"Rocha Miranda 1","Colegio 2",1798.81,0,40,4551912,4552007
"Padre Roser","Colegio 2",505.75,0,15,4551912,4551907
"Colegio 2","Colegio 2",149.82,0,15,4551912,4551912
"CEASA","Colegio 2",509.13,0,20,4551912,4551909
"Rocha Miranda 1","Colegio 2",742.5,0,10,4551912,4552007
"Av. Canal do anil","Marechal Hermes 1",258.82,0,40,4552001,4552103
"Marechal Hermes 1","Marechal Hermes 1",2499.57,0,40,4552001,4552001
"Magno","Marechal Hermes 1",1395.83,0,40,4552001,4552013
"Vicente de Carvalho","Marechal Hermes 1",826.45,0,40,4552001,4551901
"1o. de marco","Marechal Hermes 1",601.47,0,20,4552001,4550704
"Benfica 2","Marechal Hermes 1",395.31,0,20,4552001,4551211
"Osvaldo Cruz 1","Marechal Hermes 1",1233.53,0,20,4552001,4552010
"Av.Passos","Marechal Hermes 1",158.69,0,20,4552001,4550701
"Marechal Hermes 1","Marechal Hermes 1",1075.56,0,10,4552001,4552001
"Caju","Marechal Hermes 1",411.11,0,40,4552001,4550606
"Marechal Hermes 1","Marechal Hermes 1",795.15,0,2,4552001,4552001
"Nova America","Marechal Hermes 1",141.74,0,0,4552001,4553203
"Agua Santa","Marechal Hermes 1",336.26,0,20,4552001,4551723
"Madureira","Marechal Hermes 1",415.67,0,20,4552001,4552012
"1o. de marco","Marechal Hermes 1",781.25,0,40,4552001,4550704
"Cruz Vermelha","Marechal Hermes 1",390.96,0,40,4552001,4550709
"Engenho de Dentro 1","Marechal Hermes 1",360.45,0,40,4552001,4551720
"Olaria 1","Marechal Hermes 1",291.04,0,20,4552001,4551508
"Pavuna 2","Marechal Hermes 1",389.62,0,20,4552001,4553008
"Piedade 1","Marechal Hermes 1",2319.78,0,20,4552001,4551728
"Alm. Barroso","Marechal Hermes 1",1074.43,0,20,4552001,4550706
"Rua Bela","Marechal Hermes 1",395.31,0,40,4552001,4551203
"Manguinhos 1","Marechal Hermes 1",1068.82,0,20,4552001,4551501
"Vila Militar 1","Marechal Hermes 1",809.99,0,20,4552001,4552215
"Saens Pena","Marechal Hermes 1",808.43,0,20,4552001,4551305
"Padre Miguel 1","Marechal Hermes 1",202.54,0,20,4552001,4552209
"Lido","Marechal Hermes 1",225.02,0,40,4552001,4551002
"Central do Brasil","Marechal Hermes 1",3236.96,0,20,4552001,4550711
"Coelho Neto","Marechal Hermes 1",309.52,0,40,4552001,4553001
"Av. Chile","Marechal Hermes 1",252.21,0,20,4552001,4550708
"Guadalupe 1","Marechal Hermes 1",416.78,0,10,4552001,4552701
"Honorio Gurgel 1","Marechal Hermes 1",228.74,0,2,4552001,4552005
"Parada de Lucas 3","Marechal Hermes 1",470.24,0,20,4552001,4551614
"Meier 1","Marechal Hermes 1",258.98,0,10,4552001,4551714
"Vigario Geral","Marechal Hermes 1",366.72,0,40,4552001,4551615
"Marechal Hermes 2","Marechal Hermes 1",319.65,0,10,4552001,4552002
"Madureira","Marechal Hermes 1",216.82,0,15,4552001,4552012
"Penha 2","Marechal Hermes 1",171.05,0,40,4552001,4551602
"Barra Shopping","Marechal Hermes 1",216.95,0,20,4552001,4552917
"Penha 2","Marechal Hermes 1",423.16,0,20,4552001,4551602
"Pavuna - Dutra","Marechal Hermes 1",304.43,0,20,4552001,4553004
"Maracana","Marechal Hermes 1",4696.94,0,20,4552001,4551402
"Osvaldo Cruz 1","Marechal Hermes 1",598.68,0,15,4552001,4552010
"Alm. Barroso","Marechal Hermes 1",781.25,0,40,4552001,4550706
"Osvaldo Cruz 2","Marechal Hermes 1",269.81,0,40,4552001,4552011
"Fonseca Teles","Marechal Hermes 1",395.31,0,20,4552001,4551201
"Engenho Novo 1","Marechal Hermes 1",225.99,0,40,4552001,4551709
"Deodoro 2","Marechal Hermes 1",350.27,0,40,4552001,4552219
"Siqueira Campos","Marechal Hermes 1",274.99,0,20,4552001,4551003
"Marechal Hermes 2","Marechal Hermes 1",267.33,0,40,4552001,4552002
"Madureira","Marechal Hermes 1",415.67,0,2,4552001,4552012
"Anchieta","Marechal Hermes 1",351.84,0,40,4552001,4552707
"Tindiba","Marechal Hermes 1",265.47,0,20,4552001,4552116
"Turiassu","Marechal Hermes 1",563.4,0,20,4552001,4552009
"Bangu - Av.Brasil","Marechal Hermes 1",609.05,0,40,4552001,4552201
"Marechal Hermes 1","Marechal Hermes 1",413.42,0,15,4552001,4552001
"Meier 2","Marechal Hermes 1",483.9,0,40,4552001,4551715
"Nova America","Marechal Hermes 1",283.48,0,20,4552001,4553203
"Mal.Floriano","Marechal Hermes 1",840.24,0,20,4552001,4550702
"Meier 2","Marechal Hermes 1",1119.1,0,20,4552001,4551715
"Vila Militar 1","Marechal Hermes 1",255.95,0,15,4552001,4552215
"Manguinhos 1","Marechal Hermes 1",1254.64,0,40,4552001,4551501
"Honorio Gurgel 1","Marechal Hermes 1",215.02,0,20,4552001,4552005
"Av.Passos","Marechal Hermes 1",469.76,0,15,4552001,4550701
"Arpoador","Marechal Hermes 1",861.17,0,40,4552001,4551101
"Osvaldo Cruz 1","Marechal Hermes 1",315.92,0,2,4552001,4552010
"Bento Ribeiro 2","Marechal Hermes 1",635.71,0,40,4552001,4552004
"Candelaria","Marechal Hermes 1",7016.72,0,20,4552001,4550703
"Bonsucesso 2","Marechal Hermes 1",1735.85,0,20,4552001,4551504
"Mal.Floriano","Marechal Hermes 1",647.65,0,40,4552001,4550702
"Freguesia","Marechal Hermes 1",434.12,0,40,4552001,4552509
"Praca Seca 1","Marechal Hermes 1",2293.52,0,40,4552001,4552126
"Ricardo Albuq. 2","Marechal Hermes 1",254.43,0,40,4552001,4552705
"Marechal Hermes 1","Marechal Hermes 1",372.23,0,20,4552001,4552001
"Cidade Universitaria","Marechal Hermes 1",947.69,0,40,4552001,4552501
"Engenho de Dentro 2","Marechal Hermes 1",1173.29,0,40,4552001,4551721
"Cordovil 2","Marechal Hermes 1",577.68,0,40,4552001,4551611
"Osvaldo Cruz 1","Marechal Hermes 1",2131.91,0,40,4552001,4552010
"Acari 1","Marechal Hermes 1",284.01,0,10,4552001,4553002
"Bento Ribeiro 1","Marechal Hermes 1",242.98,0,15,4552001,4552003
"Madureira","Marechal Hermes 2",1214.48,0,20,4552002,4552012
"Bento Ribeiro 1","Marechal Hermes 2",719.03,0,15,4552002,4552003
"Guilh.da Silveira 1","Marechal Hermes 2",578.19,0,20,4552002,4552207
"Magno","Marechal Hermes 2",906.26,0,20,4552002,4552013
"Estr. do Rio Grande","Marechal Hermes 2",465.07,0,20,4552002,4552119
"Marechal Hermes 2","Marechal Hermes 2",411.02,0,40,4552002,4552002
"Piedade 1","Marechal Hermes 2",406.14,0,20,4552002,4551728
"Iraja 1","Marechal Hermes 2",314.89,0,40,4552002,4551904
"Marechal Hermes 1","Marechal Hermes 2",445.96,0,2,4552002,4552001
"1o. de marco","Marechal Hermes 2",581.51,0,40,4552002,4550704
"Piedade 2","Marechal Hermes 2",730.8,0,40,4552002,4551729
"Sousa Lima","Marechal Hermes 2",223.48,0,20,4552002,4551005
"Ramos 2","Marechal Hermes 2",280.12,0,20,4552002,4551506
"Parada de Lucas 2","Marechal Hermes 2",402.7,0,20,4552002,4551613
"Quinta Boa Vista","Marechal Hermes 2",282.53,0,15,4552002,4551207
"Centro Empresarial","Marechal Hermes 2",166.17,0,40,4552002,4552916
"Central do Brasil","Marechal Hermes 2",351.57,0,15,4552002,4550711
"Praca Maua","Marechal Hermes 2",792.82,0,20,4552002,4550605
"semnome2","Marechal Hermes 2",286.17,0,20,4552002,4553208
"Madureira","Marechal Hermes 2",717.32,0,40,4552002,4552012
"Marechal Hermes 1","Marechal Hermes 2",555.88,0,20,4552002,4552001
"Alm. Barroso","Marechal Hermes 2",340.61,0,20,4552002,4550706
"Campo S.Cristovao","Marechal Hermes 2",1273.78,0,20,4552002,4551202
"Rocha 1","Marechal Hermes 2",253.83,0,40,4552002,4551702
"Praca Seca 1","Marechal Hermes 2",1624.12,0,40,4552002,4552126
"Vila Valqueire","Marechal Hermes 2",947.73,0,20,4552002,4552125
"Madureira","Marechal Hermes 2",440.44,0,15,4552002,4552012
"Marechal Hermes 2","Marechal Hermes 2",459.37,0,20,4552002,4552002
"Meier 2","Marechal Hermes 2",244.15,0,20,4552002,4551715
"Padre Miguel 1","Marechal Hermes 2",2575.66,0,20,4552002,4552209
"Osvaldo Cruz 1","Marechal Hermes 2",615.99,0,20,4552002,4552010
"Mal.Floriano","Marechal Hermes 2",469,0,20,4552002,4550702
"Passeio Publico","Marechal Hermes 2",512.84,0,40,4552002,4550707
"Cidade Universitaria","Marechal Hermes 2",661.69,0,40,4552002,4552501
"Freguesia","Marechal Hermes 2",409.84,0,40,4552002,4552509
"Osvaldo Cruz 1","Marechal Hermes 2",319.02,0,15,4552002,4552010
"Osvaldo Cruz 2","Marechal Hermes 2",994.37,0,20,4552002,4552011
"Av. Chile","Marechal Hermes 2",146.24,0,20,4552002,4550708
"Meier 1","Marechal Hermes 2",327.66,0,40,4552002,4551714
"Carlos Gois","Marechal Hermes 2",348.05,0,40,4552002,4551111
"Coelho Neto","Marechal Hermes 2",322.86,0,40,4552002,4553001
"Estrada da Posse","Marechal Hermes 2",402.31,0,40,4552002,4552311
"Realengo","Marechal Hermes 2",1793.45,0,20,4552002,4552212
"Palace","Marechal Hermes 2",224.77,0,20,4552002,4552909
"Saens Pena","Marechal Hermes 2",249.54,0,15,4552002,4551305
"1o. de marco","Marechal Hermes 2",1265,0,20,4552002,4550704
"Aerop.S.Dumont","Marechal Hermes 2",1317.79,0,40,4552002,4550705
"Freguesia","Marechal Hermes 2",183.39,0,20,4552002,4552509
"Magno","Marechal Hermes 2",4843.35,0,40,4552002,4552013
"Estrada do Boiuna","Marechal Hermes 2",1023.27,0,20,4552002,4552121
"Marechal Hermes 2","Marechal Hermes 2",510.18,0,15,4552002,4552002
"Marechal Hermes 2","Marechal Hermes 2",891.91,0,2,4552002,4552002
"Marechal Hermes 2","Marechal Hermes 2",404.41,0,10,4552002,4552002
"S.F.Xavier","Marechal Hermes 2",173.73,0,40,4552002,4551304
"Meier 3","Marechal Hermes 2",947.73,0,20,4552002,4551716
"Osvaldo Cruz 2","Bento Ribeiro 1",633.57,0,40,4552003,4552011
"Campo S.Cristovao","Bento Ribeiro 1",427.15,0,40,4552003,4551202
"Bento Ribeiro 1","Bento Ribeiro 1",1526.83,0,10,4552003,4552003
"Av. Chile","Bento Ribeiro 1",554.9,0,20,4552003,4550708
"Vila Valqueire","Bento Ribeiro 1",4522.95,0,40,4552003,4552125
"Praca da Bandeira","Bento Ribeiro 1",372.3,0,20,4552003,4551301
"Bento Ribeiro 2","Bento Ribeiro 1",532.95,0,40,4552003,4552004
"Gal. Polidoro","Bento Ribeiro 1",401.96,0,20,4552003,4550912
"Maracana","Bento Ribeiro 1",943.08,0,15,4552003,4551402
"Vila Militar 1","Bento Ribeiro 1",763.85,0,10,4552003,4552215
"Bento Ribeiro 2","Bento Ribeiro 1",723.73,0,15,4552003,4552004
"Av.Passos","Bento Ribeiro 1",268.95,0,20,4552003,4550701
"Tindiba","Bento Ribeiro 1",586.24,0,40,4552003,4552116
"Vila Valqueire","Bento Ribeiro 1",517.61,0,20,4552003,4552125
"Bento Ribeiro 1","Bento Ribeiro 1",1310.96,0,20,4552003,4552003
"Sulacap","Bento Ribeiro 1",538.98,0,20,4552003,4552213
"Tindiba","Bento Ribeiro 1",293.15,0,20,4552003,4552116
"Ramos 1","Bento Ribeiro 1",305.42,0,40,4552003,4551505
"Vicente de Carvalho","Bento Ribeiro 1",802.76,0,40,4552003,4551901
"Osvaldo Cruz 1","Bento Ribeiro 1",430.5,0,10,4552003,4552010
"Candelaria","Bento Ribeiro 1",376.2,0,20,4552003,4550703
"Magno","Bento Ribeiro 1",2138.45,0,40,4552003,4552013
"Candelaria","Bento Ribeiro 1",352.53,0,40,4552003,4550703
"Osvaldo Cruz 1","Bento Ribeiro 1",1257.41,0,40,4552003,4552010
"Siqueira Campos","Bento Ribeiro 1",864.8,0,40,4552003,4551003
"Bento Ribeiro 1","Bento Ribeiro 1",737.61,0,15,4552003,4552003
"Realengo","Bento Ribeiro 1",201.71,0,15,4552003,4552212
"Maracana","Bento Ribeiro 1",500.76,0,40,4552003,4551402
"Av.Passos","Bento Ribeiro 1",387.43,0,40,4552003,4550701
"Magno","Bento Ribeiro 1",1485.09,0,20,4552003,4552013
"Marechal Hermes 2","Bento Ribeiro 1",909.42,0,40,4552003,4552002
"Rua Sao Miguel","Bento Ribeiro 1",451.05,0,40,4552003,4551307
"Osvaldo Cruz 2","Bento Ribeiro 1",156.82,0,20,4552003,4552011
"Madureira","Bento Ribeiro 1",1699.23,0,20,4552003,4552012
"Sao Salvador","Bento Ribeiro 1",222.26,0,40,4552003,4550904
"Padre Roser","Bento Ribeiro 1",832.37,0,40,4552003,4551907
"Passeio Publico","Bento Ribeiro 1",269.12,0,20,4552003,4550707
"Marechal Hermes 1","Bento Ribeiro 1",695.09,0,40,4552003,4552001
"Realengo","Bento Ribeiro 1",1415.56,0,20,4552003,4552212
"Centro Empresarial","Bento Ribeiro 1",532.95,0,40,4552003,4552916
"Praca Maua","Bento Ribeiro 1",1778.27,0,40,4552003,4550605
"Campo Grande 2","Bento Ribeiro 1",1441.49,0,40,4552003,4552307
"Marechal Hermes 1","Bento Ribeiro 1",763.85,0,10,4552003,4552001
"Bonsucesso 1","Bento Ribeiro 1",483.86,0,20,4552003,4551503
"Rocha Miranda 1","Bento Ribeiro 1",966.7,0,40,4552003,4552007
"Madureira","Bento Ribeiro 1",1886.7,0,40,4552003,4552012
"Mal.Floriano","Bento Ribeiro 1",574.48,0,20,4552003,4550702
"Bento Ribeiro 1","Bento Ribeiro 1",695.09,0,40,4552003,4552003
"Estrada do Tingui","Bento Ribeiro 1",587.65,0,20,4552003,4552316
"Pavuna 1","Bento Ribeiro 2",193.01,0,15,4552004,4553007
"Grajau 2","Bento Ribeiro 2",937.81,0,40,4552004,4551411
"Caju","Bento Ribeiro 2",362.67,0,15,4552004,4550606
"Bento Ribeiro 1","Bento Ribeiro 2",253.66,0,20,4552004,4552003
"Inhoaiba 2","Bento Ribeiro 2",272.53,0,20,4552004,4552304
"Acari 2","Bento Ribeiro 2",181.43,0,20,4552004,4553003
"Cascadura 1","Bento Ribeiro 2",1280.42,0,20,4552004,4552017
"Av.Passos","Bento Ribeiro 2",568.82,0,20,4552004,4550701
"Bangu - Av.Brasil","Bento Ribeiro 2",190.46,0,20,4552004,4552201
"Central do Brasil","Bento Ribeiro 2",290.28,0,20,4552004,4550711
"Quintino 1","Bento Ribeiro 2",268.89,0,10,4552004,4552018
"Vila Militar 1","Bento Ribeiro 2",508.38,0,15,4552004,4552215
"Embau","Bento Ribeiro 2",181.43,0,20,4552004,4553005
"Bento Ribeiro 2","Bento Ribeiro 2",1556.09,0,20,4552004,4552004
"Candelaria","Bento Ribeiro 2",395.4,0,20,4552004,4550703
"Bosque da Barra","Bento Ribeiro 2",231.09,0,20,4552004,4552921
"Honorio Gurgel 2","Bento Ribeiro 2",270.93,0,15,4552004,4552006
"Vista Alegre","Bento Ribeiro 2",98.35,0,40,4552004,4551908
"Taquara 1","Bento Ribeiro 2",193.11,0,20,4552004,4552115
"Rua Bela","Bento Ribeiro 2",294.61,0,40,4552004,4551203
"Vila Valqueire","Bento Ribeiro 2",226.47,0,40,4552004,4552125
"Bento Ribeiro 2","Bento Ribeiro 2",3132.6,0,2,4552004,4552004
"Honorio Gurgel 1","Bento Ribeiro 2",414.11,0,10,4552004,4552005
"Bento Ribeiro 2","Bento Ribeiro 2",1422.62,0,15,4552004,4552004
"Osvaldo Cruz 1","Bento Ribeiro 2",489.27,0,15,4552004,4552010
"Maracana","Bento Ribeiro 2",1047.15,0,20,4552004,4551402
"Padre Miguel 1","Bento Ribeiro 2",615.1,0,40,4552004,4552209
"Praca da Bandeira","Bento Ribeiro 2",127.27,0,20,4552004,4551301
"Madureira","Bento Ribeiro 2",114.36,0,20,4552004,4552012
"Inhoaiba 2","Bento Ribeiro 2",262.19,0,40,4552004,4552304
"Estacao de Bangu","Bento Ribeiro 2",262.19,0,40,4552004,4552204
"Siqueira Campos","Bento Ribeiro 2",792.74,0,40,4552004,4551003
"Pavuna 1","Bento Ribeiro 2",234.77,0,20,4552004,4553007
"Morro da Viuva","Bento Ribeiro 2",126.26,0,20,4552004,4550906
"Guilh.da Silveira 2","Bento Ribeiro 2",239.18,0,20,4552004,4552208
"Bento Ribeiro 1","Bento Ribeiro 2",405.34,0,2,4552004,4552003
"Honorio Gurgel 1","Bento Ribeiro 2",292.74,0,15,4552004,4552005
"Bento Ribeiro 1","Bento Ribeiro 2",257.03,0,10,4552004,4552003
"Marechal Hermes 1","Bento Ribeiro 2",343.53,0,10,4552004,4552001
"Sao Francisco Xavier","Bento Ribeiro 2",221.5,0,40,4552004,4551701
"Magno","Bento Ribeiro 2",466.85,0,40,4552004,4552013
"Madureira","Bento Ribeiro 2",498.82,0,15,4552004,4552012
"Grajau 1","Bento Ribeiro 2",348.07,0,40,4552004,4551410
"Marechal Hermes 1","Bento Ribeiro 2",251.01,0,2,4552004,4552001
"Av. Canal do anil","Bento Ribeiro 2",158.99,0,40,4552004,4552103
"Bento Ribeiro 2","Bento Ribeiro 2",2064.42,0,10,4552004,4552004
"Camorim","Bento Ribeiro 2",435.81,0,40,4552004,4552931
"Realengo","Bento Ribeiro 2",169.36,0,20,4552004,4552212
"Barra Shopping","Bento Ribeiro 2",164.91,0,40,4552004,4552917
"Alm. Barroso","Bento Ribeiro 2",170.34,0,15,4552004,4550706
"Osvaldo Cruz 1","Bento Ribeiro 2",752.86,0,20,4552004,4552010
"Osvaldo Cruz 1","Bento Ribeiro 2",945.37,0,40,4552004,4552010
"Viuva Claudio","Bento Ribeiro 2",209.79,0,40,4552004,4551706
"Marechal Hermes 1","Bento Ribeiro 2",1359.81,0,40,4552004,4552001
"Bento Ribeiro 1","Bento Ribeiro 2",245.27,0,40,4552004,4552003
"Quinta Boa Vista","Bento Ribeiro 2",102.26,0,15,4552004,4551207
"Marechal Hermes 1","Bento Ribeiro 2",405.34,0,15,4552004,4552001
"Meier 2","Bento Ribeiro 2",204.4,0,10,4552004,4551715
"Bento Ribeiro 2","Bento Ribeiro 2",250.71,0,40,4552004,4552004
"1o. de marco","Bento Ribeiro 2",820.92,0,20,4552004,4550704
"Bento Ribeiro 2","Bento Ribeiro 2",285.17,0,0,4552004,4552004
"Candelaria","Bento Ribeiro 2",632.28,0,40,4552004,4550703
"Juliano Moreira","Bento Ribeiro 2",198.66,0,40,4552004,4552123
"Rocha Miranda 2","Bento Ribeiro 2",275.83,0,40,4552004,4552008
"Guadalupe 2","Bento Ribeiro 2",256.8,0,20,4552004,4552702
"Guadalupe 1","Honorio Gurgel 1",67.89,0,40,4552005,4552701
"Meier 1","Honorio Gurgel 1",189.5,0,20,4552005,4551714
"Meier 1","Honorio Gurgel 1",53.22,0,40,4552005,4551714
"Madureira","Honorio Gurgel 1",565.22,0,40,4552005,4552012
"Madureira","Honorio Gurgel 1",191.69,0,20,4552005,4552012
"Cruz Vermelha","Honorio Gurgel 1",316.11,0,40,4552005,4550709
"Penha 2","Honorio Gurgel 1",126.21,0,20,4552005,4551602
"Rocha Miranda 2","Honorio Gurgel 1",143.41,0,40,4552005,4552008
"Mal.Floriano","Honorio Gurgel 1",536.46,0,40,4552005,4550702
"Piedade 2","Honorio Gurgel 1",95.65,0,40,4552005,4551729
"Honorio Gurgel 1","Honorio Gurgel 1",373.41,0,40,4552005,4552005
"Honorio Gurgel 1","Honorio Gurgel 1",395.07,0,20,4552005,4552005
"1o. de marco","Honorio Gurgel 1",708.74,0,20,4552005,4550704
"Piedade 1","Honorio Gurgel 1",106.11,0,40,4552005,4551728
"Magno","Honorio Gurgel 1",183.29,0,20,4552005,4552013
"Honorio Gurgel 1","Honorio Gurgel 1",468.37,0,2,4552005,4552005
"Cavalcanti","Honorio Gurgel 1",85.99,0,20,4552005,4552015
"Pavuna 1","Honorio Gurgel 1",140.75,0,40,4552005,4553007
"Marechal Hermes 1","Honorio Gurgel 1",174.34,0,10,4552005,4552001
"Barra Shopping","Honorio Gurgel 1",154.78,0,40,4552005,4552917
"Honorio Gurgel 1","Honorio Gurgel 1",170.44,0,15,4552005,4552005
"Arpoador","Honorio Gurgel 1",72.3,0,40,4552005,4551101
"Honorio Gurgel 1","Honorio Gurgel 1",511.31,0,10,4552005,4552005
